Station Name,Country,County,Operator,Visited,Visit Date,Favorite,Latitude,Longitude,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,201,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998
West Ham,England,London (City Of),London Underground,No,,,51.52848761,0.005431065,,"9,051,654","7,450,900","4,011,880","10,181,170","10,717,126","10,553,980","10,629,626","8,778,194","5,308,430","3,689,700","4,056,878","3,382,218","2,974,228","2,156,940","1,245,472","1,272,236","1,279,703",N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
West Hampstead,England,London (City Of),London Overground,No,,,51.54746624,-0.191184598,,"3,297,328","2,897,514","1,553,942","4,044,358","4,521,410","4,603,102","4,722,132","4,814,008","4,716,174","4,458,164","3,674,166","2,880,760","1,896,949","1,314,909","1,500,044","1,810,371","1,896,938","680,256","689,942",n/a,"652,806","596,155","626,153","605,844","532,250","367,818"
West Hampstead GTR,England,London (City Of),GTR,No,,,51.54847445,-0.191836919,,"2,862,448","2,232,514","1,090,624","3,987,242","3,755,576","3,847,102","3,690,190","3,710,422","3,591,396","3,288,720","2,817,070","2,777,862","2,576,297","2,231,208","2,318,078","2,721,276","3,049,152","594,263","484,226",n/a,"846,109","816,677","778,301","799,161","794,843","538,360"
West Horndon,England,Essex,C2C,No,,,51.56794305,0.340643637,,"287,710","230,004","111,838","406,282","433,894","416,396","402,954","367,256","355,630","355,416","350,210","329,908","338,058","336,136","353,710","349,450","342,601","337,559","317,147",n/a,"286,618","274,984","272,348","266,562","236,569","210,895"
West Kilbride,Scotland,North Ayrshire,ScotRail,No,,,55.69616114,-4.851746825,,"110,902","78,254","14,658","171,446","175,520","162,052","164,752","171,196","184,366","186,920","193,762","193,330","201,442","196,010","191,672","175,062","173,739","178,703","165,616",n/a,"166,164","157,077","154,670","135,121","121,327","116,963"
West Kirby,England,Merseyside,Merseyrail,No,,,53.37317545,-3.183771928,,"958,768","891,134","359,868","1,379,684","1,243,712","1,106,030","1,095,250","1,150,966","1,145,048","1,122,398","689,866","755,972","815,306","786,404","822,428","422,009","395,598","380,671","365,727",n/a,"264,147","253,732","295,050","326,745","302,564","283,585"
West Malling,England,Kent,Southeastern,No,,,51.29201832,0.418653247,,"606,014","458,918","143,394","844,916","872,572","839,954","852,766","816,144","782,090","760,292","753,626","748,156","724,510","735,796","830,064","776,987","645,178","589,742","584,928",n/a,"570,574","530,226","500,038","474,727","420,735","377,224"
West Norwood,England,London (City Of),GTR,No,,,51.43174608,-0.103829996,,"1,101,482","914,348","517,006","1,972,420","1,938,126","1,921,358","1,937,082","2,221,492","2,265,218","2,118,260","2,073,698","2,094,322","1,940,696","1,734,910","1,706,394","1,845,177","1,421,765","794,560","826,002",n/a,"968,300","974,782","1,076,255","1,025,971","941,506","625,936"
West Ruislip,England,London (City Of),London Underground,No,,,51.56975749,-0.437767755,,"154,184","120,684","43,442","181,562","183,010","178,908","189,334","190,852","415,870","312,398","344,006","282,718","258,550","223,996","198,678","176,570","162,567","91,527","96,005",n/a,"46,932",585,504,92,14,8
West Runton,England,Norfolk,Greater Anglia,No,,,52.935522,1.245457334,,"32,918","31,834","9,144","26,076","27,212","24,842","26,186","27,804","26,464","23,972","25,124","23,798","23,030","22,042","23,748","21,221","17,526","15,304","16,451",n/a,"12,862","15,655","12,675","11,526","9,529","5,376"
West St Leonards,England,East Sussex,Southeastern,No,,,50.85315107,0.539935202,,"113,324","102,130","34,536","117,002","123,528","116,422","107,732","115,534","107,008","77,382","76,864","81,248","77,956","78,964","82,982","84,455","71,252","79,816","73,139",n/a,"74,538","87,714","97,828","110,427","103,025","91,429"
West Sutton,England,London (City Of),GTR,No,,,51.36585249,-0.20517335,,"224,972","183,788","86,148","334,532","326,626","364,318","348,014","371,270","379,420","352,012","301,178","301,056","270,438","249,282","270,376","324,032","190,245","104,981","99,756",n/a,"88,891","84,532","82,525","96,606","92,221","84,388"
West Wickham,England,London (City Of),Southeastern,No,,,51.38129974,-0.01443195,,"604,184","457,028","158,216","859,688","923,118","905,974","939,788","943,430","994,654","981,582","942,750","938,346","917,954","885,670","916,400","960,717","903,920","717,374","698,483",n/a,"672,373","642,098","618,736","575,059","537,297","499,580"
West Worthing,England,West Sussex,GTR,No,,,50.81835284,-0.392985202,,"537,790","456,350","173,940","759,678","735,324","675,720","620,736","773,282","762,992","729,254","708,350","670,396","636,742","605,962","618,864","580,989","529,318","488,822","476,215",n/a,"395,140","353,004","325,053","335,148","313,267","302,500"
Westbury,England,Wiltshire,Great Western Railway,No,,,51.26698798,-2.199181964,,"518,996","438,970","152,216","557,756","548,720","569,372","578,256","544,244","529,358","486,546","467,122","454,068","425,248","378,052","368,738","345,052","317,627","306,330","292,415",n/a,"270,299","237,635","231,093","227,863","228,159","227,932"
Westcliffe,England,Essex,C2C,No,,,51.53733068,0.691465853,,"920,720","801,606","407,612","1,192,716","1,257,416","1,299,104","1,259,800","1,175,528","1,109,380","957,032","949,872","971,370","985,366","979,824","1,021,196","1,026,442","978,392","913,383","872,558",n/a,"844,000","715,116","730,145","701,612","665,258","599,375"
Westcombe Park,England,London (City Of),Southeastern,No,,,51.48420097,0.018394653,,"815,974","611,446","231,226","1,062,876","986,702","734,290","786,008","979,032","1,120,846","1,055,188","1,005,456","983,030","944,090","810,854","829,528","919,206","871,862","528,172","501,312",n/a,"551,911","612,259","625,960","750,604","768,692","718,718"
Westenhanger,England,Kent,Southeastern,No,,,51.09495739,1.038049484,,"54,372","45,092","18,902","80,168","76,602","64,602","64,032","66,508","67,500","65,112","68,998","62,164","60,722","55,420","62,840","60,110","42,240","29,954","23,731",n/a,"15,649","15,474","18,033","20,661","19,376","20,433"
Wester Hailes,Scotland,City of Edinburgh,ScotRail,No,,,55.91432143,-3.284339765,,"38,188","40,448","11,418","45,286","39,942","41,322","36,080","38,644","37,454","36,204","35,766","29,822","23,278","22,710","20,428","18,899","18,915","20,915","19,294",n/a,"15,127","17,527","24,911","30,538","29,209","22,381"
Westerfield,England,Suffolk,Greater Anglia,No,,,52.08097928,1.165904717,,"13,970","12,988","10,188","11,284","11,642","11,110","9,580","8,538","9,490","9,864","13,282","14,792","13,346","11,688","11,100","9,764","8,461","8,197","6,892",n/a,"5,783","6,301","6,173","5,632","4,704","5,126"
Westerton,Scotland,East Dunbartonshire,ScotRail,No,,,55.90481233,-4.334881061,,"513,402","382,188","102,858","774,774","790,626","783,084","794,094","794,600","784,490","747,582","775,164","735,430","683,484","658,378","689,592","633,364","615,382","597,777","533,662",n/a,"461,235","469,388","495,818","501,876","489,264","497,764"
Westgate-On-Sea,England,Kent,Southeastern,No,,,51.38144185,1.3383617,,"129,506","105,496","39,708","150,008","158,488","166,190","150,050","157,802","159,308","169,888","168,710","180,718","178,458","182,084","211,230","218,479","207,926","185,246","165,891",n/a,"160,688","136,487","115,037","81,442","80,556","71,823"
Westhoughton,England,Greater Manchester,Northern,No,,,53.55567226,-2.523727021,,"180,030","164,848","55,874","199,434","176,386","177,092","194,752","129,344","230,974","226,390","217,910","210,540","197,650","175,710","160,796","138,863","118,458","107,253","91,054",n/a,"73,146","79,238","82,108","73,059","60,545","59,868"
Weston Milton,England,Somerset,Great Western Railway,No,,,51.34847363,-2.94238656,,"94,086","66,964","26,354","79,060","82,722","71,900","68,594","65,450","64,494","56,068","48,008","46,712","40,458","31,758","29,442","31,196","33,810","30,317","24,381",n/a,"21,150","19,610","17,847","16,100","16,707","15,963"
Weston-Super-Mare,England,Somerset,Great Western Railway,No,,,51.34432292,-2.971662969,,"939,804","777,910","306,684","1,159,564","1,160,960","1,145,064","1,147,588","1,143,152","1,099,844","1,062,670","1,037,172","1,104,354","1,037,806","935,814","963,626","935,569","857,777","836,036","799,414",n/a,"716,827","672,030","630,236","643,231","608,146","600,432"
Wetheral,England,Cumbria,Northern,No,,,54.88384326,-2.831713594,,"30,666","31,348","8,878","39,014","26,820","25,894","22,872","21,474","19,008","17,258","18,204","17,434","14,112","13,786","13,058","13,419","11,862","11,448","9,993",n/a,"8,243","9,709","9,612","8,804","8,910","9,623"
Weybridge ,England,Surrey,South Western Railway,No,,,51.36177033,-0.457738674,,"1,680,980","1,233,896","420,352","2,226,684","2,383,624","2,318,278","2,472,754","2,510,252","2,502,734","2,462,921","2,391,140","2,370,770","2,344,628","2,576,214","2,644,974","2,697,470","2,077,345","1,891,229","1,815,599",n/a,"1,510,935","1,552,235","1,626,052","1,901,654","1,533,113","1,604,203"
Weymouth,England,Dorset,South Western Railway,No,,,50.61531728,-2.454222305,,"641,612","543,872","186,340","671,744","709,904","735,340","779,982","742,236","756,022","773,222","816,536","797,162","798,332","747,346","714,006","662,034","622,656","595,886","587,950",n/a,"587,831","573,299","577,879","596,543","588,363","625,722"
Whaley Bridge,England,Derbyshire,Northern,No,,,53.33023628,-1.984645284,,"105,842","96,090","29,810","143,238","142,138","136,538","131,340","127,590","123,536","121,588","110,822","94,844","92,650","87,214","89,476","92,706","84,971","88,733","78,496",n/a,"70,461","70,168","79,140","85,900","82,744","93,078"
Whalley,England,Lancashire,Northern,No,,,53.82401936,-2.412253335,,"84,176","73,962","20,146","86,134","76,684","78,720","83,182","71,782","78,184","83,952","90,048","86,746","77,740","71,052","64,408","65,200","61,822","54,131","48,977",n/a,"35,756","36,274","38,445","35,960","39,514","48,807"
Whatstandwell,England,Derbyshire,East Midlands Railway,No,,,53.08331444,-1.50408634,,"24,948","21,264","6,350","27,052","23,084","26,794","27,844","24,076","24,430","23,866","26,572","27,490","28,288","20,262","17,030","15,451","13,896","13,459","12,757",n/a,"14,546","16,283","20,209","21,989","23,766","19,826"
Whifflet,Scotland,North Lanarkshire,ScotRail,No,,,55.85369638,-4.018656019,,"168,000","123,716","31,516","263,868","257,512","301,134","329,588","247,372","234,096","233,428","257,386","254,766","247,632","246,624","254,654","229,628","218,967","204,208","186,203",n/a,"161,209","167,953","168,996","163,359","153,353","140,547"
Whimple,England,Devon,South Western Railway,No,,,50.76803154,-3.354322674,,"39,808","36,474","13,136","49,766","55,532","59,538","61,854","68,448","68,896","68,482","65,942","68,392","60,540","59,354","56,286","53,697","46,958","40,516","34,779",n/a,"31,364","33,195","36,700","39,343","32,603","30,171"
Whinhill,Scotland,Inverclyde,ScotRail,No,,,55.93837743,-4.746695566,,"27,304","22,292","4,598","40,612","41,606","52,428","43,696","53,558","52,634","52,418","45,272","40,028","37,772","35,224","35,276","32,208","32,819","36,735","33,474",n/a,"29,741","26,258","24,286","26,480","26,144","26,099"
Whiston,England,Merseyside,Northern,No,,,53.41387177,-2.796432269,,"202,924","164,922","63,846","219,576","192,828","411,222","367,130","370,380","361,346","371,078","222,814","242,390","243,398","213,762","216,656","146,700","135,675","124,074","116,618",n/a,"79,312","80,714","82,803","88,943","81,502","77,482"
Whitby,England,North Yorkshire,Northern,No,,,54.48460931,-0.615402936,,"126,366","119,638","49,828","135,238","130,900","138,490","131,810","137,196","130,210","133,680","107,940","140,158","133,940","126,240","120,594","127,739","127,428","132,956","132,049",n/a,"149,365","145,699","143,786","145,288","147,131","159,501"
Whitchurch (Glamorgan),Wales,Caerdydd - Cardiff,Transport for Wales,No,,,51.23754468,-1.337747114,,"18,188","9,310","2,838","25,578","25,120","25,406","23,102","20,340","16,202","11,374","8,118","6,842","5,170","6,426","5,298","5,910","5,886","4,452","6,166",n/a,"16,178","19,436","18,671","18,834","19,049","21,860"
Whitchurch (Hampshire),England,Hampshire,South Western Railway,No,,,52.96806268,-2.671698594,,"179,318","124,334","48,286","268,972","301,548","287,392","285,146","291,280","287,880","273,066","252,570","255,952","247,940","225,458","228,466","227,152","204,903","204,458","200,545",n/a,"177,044","156,170","146,181","134,538","127,230","116,645"
Whitchurch (Shropshire),England,Shropshire,Transport for Wales,No,,,51.52075406,-3.223250941,,"116,474","94,134","23,424","144,724","145,386","140,746","138,246","125,430","122,280","113,190","106,228","108,122","103,946","97,122","92,126","89,408","85,490","75,958","65,867",n/a,"53,153","65,407","62,863","60,149","57,852","56,907"
White Hart Lane,England,London (City Of),London Overground,No,,,51.60503548,-0.07091362,,"1,991,204","1,585,662","597,464","2,118,584","1,805,874","1,621,846","1,645,056","1,473,144","1,005,442","918,550","778,020","787,696","679,906","612,454","649,274","745,902","572,406","259,945","332,061",n/a,"327,188","382,904","415,470","382,969","394,801","304,262"
White notley,England,Essex,Greater Anglia,No,,,51.83890914,0.595863403,,"8,128","7,408","3,156","10,746","12,046","11,438","10,552","10,738","10,022","13,386","11,718","10,322","10,820","11,300","13,294","15,700","19,968","19,557","16,397",n/a,"17,731","15,462","14,282","18,061","15,286","14,013"
Whitechapel,England,London (City Of),London Underground,No,,,51.51946746,-0.059757126,,"23,307,210","9,273,482","4,141,760","13,311,734","14,412,690","14,442,948","14,127,954","13,996,988","7,163,154","4,398,360","4,450,390","3,643,542","2,073,464",N/A,N/A,N/A,N/A,N/A,N/A,n/a,N/A,N/A,N/A,N/A,N/A,N/A
Whitecraigs,Scotland,East Renfrewshire,ScotRail,No,,,55.79032741,-4.310157677,,"214,832","152,366","32,976","338,274","338,604","322,500","318,358","304,278","296,752","278,746","288,510","304,410","295,788","289,752","324,130","283,541","273,614","278,279","253,606",n/a,"225,394","219,732","246,599","251,531","233,390","213,879"
Whitehaven,England,Cumbria,Northern,No,,,54.55303567,-3.586933824,,"240,888","221,230","67,378","270,400","220,670","231,926","250,792","257,090","271,098","251,640","251,232","253,784","265,722","248,652","210,786","220,549","191,256","191,367","173,795",n/a,"148,796","157,650","156,822","153,747","148,882","157,052"
Whitland,Wales,Sir Gaerfyrddin - Carmarthenshire,Transport for Wales,No,,,51.81803585,-4.614391824,,"35,350","29,698","7,876","42,158","45,036","48,104","50,932","52,118","54,570","54,330","55,932","53,842","52,262","51,730","50,994","48,234","43,372","39,034","38,165",n/a,"36,811","37,107","35,232","35,072","35,154","37,150"
Whitley Bridge,England,North Yorkshire,Northern,No,,,53.6991301,-1.158280417,,906,462,62,562,544,"1,236",782,"1,168",676,864,"1,270",980,904,680,950,727,"1,753","1,732","1,852",n/a,696,806,"1,317","1,167","1,199",994
Whitlocks End,England,West Midlands,West Midlands Railway,No,,,52.39183304,-1.851539047,,"146,724","117,820","36,984","174,082","161,494","158,060","147,814","143,224","135,890","129,144","108,260","81,440","75,442","66,842","67,960","26,576","23,521","19,282","17,043",n/a,"13,321","12,157","12,284","9,960","9,040","9,547"
Whitstable,England,Kent,Southeastern,No,,,51.35757934,1.033294643,,"721,030","634,860","251,424","941,992","956,416","886,016","844,786","828,552","801,556","777,722","753,450","763,454","745,678","741,560","782,536","775,633","773,716","701,477","649,127",n/a,"650,334","630,197","660,757","585,787","557,466","530,045"
Whittlesea,England,Cambridgeshire,Greater Anglia,No,,,52.54952763,-0.118991017,,"33,738","26,436","8,026","35,230","31,986","32,556","30,474","28,456","26,102","26,938","23,494","22,538","23,474","23,506","24,896","26,064","22,148","16,770","16,467",n/a,"13,331","11,790","13,151","11,421","10,910","9,958"
Whittlesford Parkway,England,Cambridgeshire,Greater Anglia,No,,,52.10358626,0.165617092,,"376,432","291,808","93,042","552,024","558,134","538,970","509,744","493,004","454,734","431,544","396,622","343,772","338,306","317,244","333,144","314,895","294,534","276,243","278,477",n/a,"241,846","231,742","231,733","205,968","190,122","173,819"
Whitton,England,London (City Of),South Western Railway,No,,,51.44960617,-0.357681416,,"1,009,942","782,374","304,166","1,460,964","1,569,650","1,412,916","1,393,578","1,371,654","1,446,836","1,386,408","1,325,308","1,282,240","1,261,926","1,225,132","1,267,086","1,304,130","1,217,844","786,410","763,860",n/a,"736,289","712,395","732,367","715,940","680,832","528,411"
Whitwell,England,Derbyshire,East Midlands Railway,No,,,53.27996078,-1.200207235,,"12,790","13,572","4,862","19,790","21,308","20,968","20,376","18,934","20,526","18,352","20,944","24,438","20,748","22,206","18,508","18,183","19,585","22,143","21,822",n/a,"22,921","21,686","24,215","22,654","21,360",:
Whyteleafe ,England,Surrey,GTR,No,,,51.30995651,-0.081148379,,"233,060","201,698","80,418","297,076","305,276","281,268","286,142","304,438","283,746","287,920","295,946","302,752","298,572","318,304","332,108","331,764","310,560","289,366","282,490",n/a,"258,224","265,276","267,649","250,372","216,762","173,504"
Whyteleafe South ,England,Surrey,GTR,No,,,51.30338526,-0.076917733,,"103,840","85,152","35,618","132,720","133,772","138,116","144,464","157,692","134,564","129,604","135,538","125,670","116,808","111,918","118,390","118,523","86,211","83,935","60,812",n/a,"68,392","68,452","77,847","84,316","80,406","74,485"
Wick,Scotland,Highland,ScotRail,No,,,58.44157173,-3.096859229,,"14,924","12,980","3,442","16,664","17,890","17,546","18,438","19,766","21,442","21,884","22,788","24,838","25,666","24,454","21,708","20,202","17,321","19,079","19,582",n/a,"19,566","19,074","20,199","18,168","15,715","14,400"
Wickford,England,Essex,Greater Anglia,No,,,51.61502058,0.519185027,,"1,504,752","1,177,526","468,464","2,085,392","2,261,210","2,256,070","2,344,498","2,323,992","2,300,018","2,237,444","2,163,430","2,070,998","2,022,308","1,994,724","2,148,436","2,144,543","1,848,314","1,940,343","2,013,932",n/a,"2,050,354","2,034,500","2,004,205","1,958,472","1,941,197","1,782,654"
Wickham Market,England,Suffolk,Greater Anglia,No,,,52.15109622,1.39868001,,"57,274","47,570","11,570","55,266","50,932","47,890","46,392","44,332","43,804","44,270","38,900","33,144","29,682","28,810","28,524","28,767","25,203","18,880","18,910",n/a,"17,888","18,137","19,323","18,361","14,427","12,382"
Widdrington,England,Northumberland,Northern,No,,,55.24130712,-1.616473584,,"2,492","2,038",696,"3,636","4,180","3,574","3,346","3,408","4,028","4,962","3,630","5,268","5,124","6,398","6,314","4,707","5,523","6,618","7,740",n/a,"5,481","3,465","3,861","4,503","4,026","3,235"
Widnes,England,Cheshire,Northern,No,,,53.37849937,-2.733537087,,"376,868","358,802","107,416","456,960","437,722","493,812","514,888","469,584","455,652","416,676","374,392","365,630","333,194","300,360","297,952","272,400","264,634","250,801","217,409",n/a,"182,034","194,156","189,647","186,300","171,748","170,717"
Widney Manor,England,West Midlands,West Midlands Railway,No,,,52.39593634,-1.774370634,,"241,250","176,900","71,428","464,912","455,546","399,226","382,238","373,600","354,496","341,308","323,784","312,680","274,568","272,772","277,408","116,929","119,461","116,676","131,554",n/a,"122,415","136,812","145,019","145,850","151,358","138,748"
Wigan north Western,England,Greater Manchester,Avanti West Coast,No,,,53.54366406,-2.63327414,,"1,182,964","1,168,204","386,422","1,604,012","1,683,184","1,583,806","1,620,278","1,380,716","1,282,076","1,154,040","1,071,012","1,073,710","1,066,546","960,121","1,038,503","962,171","544,313","1,396,601","1,253,745",n/a,"1,108,080","1,214,666","1,157,393","1,227,186","1,174,052","1,173,845"
Wigan Wallgate,England,Greater Manchester,Northern,No,,,53.54482404,-2.633185822,,"1,090,264","1,076,662","356,140","1,478,316","1,551,286","1,459,696","1,493,308","1,576,106","1,637,478","1,688,758","1,648,628","1,699,728","1,573,684","1,454,429","1,312,712","954,855","1,285,028","432,238","411,315",n/a,"381,045","378,709","386,190","341,383","295,985","304,183"
Wigton,England,Cumbria,Northern,No,,,54.8291206,-3.164343205,,"63,254","64,820","24,662","67,076","49,568","46,900","49,124","52,438","54,382","52,832","56,108","59,304","58,546","55,412","52,780","51,668","45,238","43,651","40,282",n/a,"35,968","37,455","38,339","41,731","43,037","46,572"
Wildmill,Wales,Pen-y-bont ar Ogwr - Bridgend,Transport for Wales,No,,,51.52087495,-3.579633351,,"23,648","15,258","3,708","28,126","27,872","26,250","25,414","22,446","19,708","17,762","12,752","11,662","12,162","10,396","13,718","12,797","11,449","9,670","10,164",n/a,"12,827","12,639","10,921","10,374","10,492","11,204"
Willesden Junction,England,London (City Of),London Overground,No,,,51.53249531,-0.244547893,,"6,367,758","5,357,538","2,795,956","6,019,360","5,943,590","6,069,606","6,196,804","6,243,172","4,802,446","3,964,254","3,651,506","3,113,406","2,377,316","1,780,980","1,202,578","1,456,639","1,472,634","1,976,305","1,858,277",n/a,"1,658,719","1,547,187","1,426,196","1,206,906","1,170,961","638,393"
Williamwood,Scotland,East Renfrewshire,ScotRail,No,,,55.7936913,-4.290335503,,"162,904","109,406","27,528","272,928","272,540","266,250","257,886","242,370","228,512","220,244","245,044","244,134","233,308","224,224","223,736","215,464","224,494","255,323","237,627",n/a,"238,388","242,875","265,343","291,866","282,264","288,634"
Willington,England,Derbyshire,East Midlands Railway,No,,,52.85364571,-1.563360686,,"27,674","35,542","9,160","38,786","37,168","35,140","31,522","29,506","25,758","21,338","18,874","15,896","13,726","10,318","16,746","17,835","14,705","13,971","11,699",n/a,"13,728","17,327","17,274","16,253","15,773","15,615"
Wilmcote,England,Warwickshire,West Midlands Railway,No,,,52.22299961,-1.756011498,,"16,576","14,696","5,626","23,418","22,552","24,248","23,366","23,976","21,364","20,538","19,478","20,984","16,932","16,218","16,432","13,869","15,447","16,505","16,777",n/a,"14,294","13,775","15,168","16,355","18,210","17,137"
Wilmslow,England,Cheshire,Northern,No,,,53.32684948,-2.226327285,,"992,844","838,242","260,258","1,561,422","1,620,364","1,600,284","1,530,954","1,396,006","1,328,652","1,279,316","1,140,524","1,074,338","990,034","855,126","750,434","685,684","499,394","532,652","569,820",n/a,"521,845","563,602","522,413","485,767","475,801","480,358"
Wilnecote,England,Staffordshire,East Midlands Railway,No,,,52.61071271,-1.679714643,,"74,728","59,966","17,668","117,166","124,596","115,680","111,610","102,584","89,102","90,858","73,484","72,504","69,298","56,074","55,974","46,800","37,286","36,907","28,151",n/a,"33,078","29,852","28,925","27,251","32,155","27,587"
Wimbledon,England,London (City Of),South Western Railway,No,,,51.42127442,-0.20638304,,"11,693,876","9,952,034","4,433,406","17,281,626","18,497,284","18,509,066","20,149,550","20,439,088","19,526,884","19,302,216","18,902,016","18,245,776","16,218,464","14,539,490","15,171,750","17,269,230","15,935,081","11,800,551","12,092,440",n/a,"11,388,100","11,264,205","11,278,673","10,932,020","11,063,486","7,384,233"
Wimbledon Chase,England,London (City Of),GTR,No,,,51.40955702,-0.214031236,,"233,648","191,706","102,746","379,152","319,186","321,410","290,278","341,866","480,722","455,396","389,586","379,484","322,392","282,548","305,102","369,954","391,883","74,491","70,073",n/a,"63,409","68,352","67,000","62,112","40,278","24,910"
Winchelsea,England,East Sussex,GTR,No,,,50.93376303,0.702261626,,"12,004","9,322","3,448","9,688","9,048","9,254","7,578","7,598","6,846","6,640","6,798","4,878",474,974,"1,090","1,325","1,624","6,657","7,728",n/a,"5,199","6,109","5,933","7,180","7,435","5,789"
Winchester ,England,Hampshire,South Western Railway,No,,,51.06721108,-1.319700063,,"3,723,744","2,959,744","1,110,632","4,871,994","5,242,284","5,091,580","5,083,264","5,040,782","4,915,402","4,734,018","4,578,712","4,451,080","4,220,712","4,019,900","3,958,718","3,720,852","3,465,346","3,288,036","3,160,506",n/a,"2,942,644","2,773,595","2,750,461","2,593,486","2,432,756","2,247,167"
Winchfield ,England,Hampshire,South Western Railway,No,,,51.28494987,-0.906977423,,"214,856","163,954","54,022","345,566","382,830","358,936","370,658","369,426","378,578","348,192","324,898","317,860","302,574","289,250","310,894","312,550","297,532","286,508","281,433",n/a,"238,295","221,641","239,499","239,758","228,439","225,149"
Winchmore Hill,England,London (City Of),GTR,No,,,51.63394054,-0.100900241,,"1,170,840","852,482","356,196","1,613,176","1,715,874","1,801,460","1,690,236","1,610,458","1,573,306","1,440,318","1,422,826","1,423,616","1,346,598","1,292,996","1,241,016","1,430,655","1,192,253","749,965","734,725",n/a,"731,955","701,913","683,408","687,625","623,502","526,397"
Windermere,England,Cumbria,Northern,No,,,54.37960601,-2.903391911,,"316,224","309,624","114,554","405,634","374,414","421,650","415,448","419,710","418,456","400,630","374,686","371,762","358,714","332,768","303,228","302,254","276,551","246,432","251,973",n/a,"215,419","217,969","228,115","240,346","229,606","224,976"
Windsor & Eton Central,England,Berkshire,Great Western Railway,No,,,51.48326721,-0.610379951,,"1,580,166","982,098","393,132","1,936,038","2,024,294","1,888,098","1,920,566","1,872,790","1,885,272","1,878,961","1,848,816","1,830,732","1,723,272","1,607,992","1,557,536","1,508,501","1,423,329","1,309,356","1,352,234",n/a,"1,383,618","1,353,521","1,367,988","1,343,565","1,209,050","1,011,170"
Windsor & Eton Riverside,England,Berkshire,South Western Railway,No,,,51.48564944,-0.606534067,,"1,058,460","787,018","229,616","1,298,074","1,549,476","1,406,170","1,445,740","1,484,182","1,498,216","1,422,154","1,383,156","1,354,200","1,273,940","1,226,096","1,254,290","1,257,388","1,113,646","1,045,253","963,682",n/a,"837,822","817,717","875,527","894,114","831,339","711,486"
Winnersh,England,Berkshire,South Western Railway,No,,,51.43028229,-0.876858641,,"310,290","261,920","109,216","492,988","513,392","494,642","522,978","528,564","520,922","495,026","469,250","440,700","441,598","406,686","430,440","442,180","395,123","379,678","352,702",n/a,"328,259","333,500","379,690","344,285","304,161","320,526"
Winnersh Triangle,England,Berkshire,South Western Railway,No,,,51.4367414,-0.891331695,,"179,132","120,828","42,654","359,222","401,998","431,402","469,354","516,284","490,878","470,988","430,720","350,338","320,090","264,864","288,922","293,276","274,911","236,421","217,702",n/a,"206,426","245,327","298,548","242,383","170,515","168,612"
Winsford,England,Cheshire,West Midlands Railway,No,,,53.19051373,-2.494599683,,"174,170","165,618","57,782","206,492","225,250","232,268","233,450","223,070","202,954","176,612","167,716","167,428","152,458","122,484","105,208","86,772","78,521","67,986","60,989",n/a,"66,801","64,647","61,333","66,050","59,969","53,855"
Wishaw,Scotland,North Lanarkshire,ScotRail,No,,,55.77204708,-3.926425694,,"306,248","223,636","74,036","520,564","547,084","537,260","550,612","464,828","431,674","397,284","399,314","373,214","346,588","319,384","331,702","272,885","246,254","216,794","189,434",n/a,"129,426","135,718","142,417","147,490","138,275","110,243"
Witham,England,Essex,Greater Anglia,No,,,51.80596589,0.63913005,,"1,617,780","1,277,154","479,098","2,299,342","2,349,496","2,331,628","2,343,972","2,377,010","2,380,266","2,349,736","2,244,774","2,251,940","2,159,090","2,076,532","2,277,436","2,341,123","2,342,618","2,307,269","2,261,186",n/a,"2,173,543","2,127,680","2,025,818","1,919,596","1,751,943","1,699,023"
Witley ,England,Surrey,South Western Railway,No,,,51.13316132,-0.64578305,,"172,530","146,150","56,576","265,890","285,978","271,772","289,796","280,228","271,366","263,336","249,178","234,222","239,524","238,068","237,350","238,933","191,972","190,130","184,572",n/a,"167,964","165,011","172,625","184,941","168,637","168,478"
Witton,England,West Midlands,West Midlands Railway,No,,,52.51238077,-1.88443481,,"191,390","169,420","35,360","328,170","344,056","304,638","282,742","296,324","262,616","270,666","253,956","265,682","169,758","170,228","164,046","99,759","77,351","74,894","72,344",n/a,"84,713","83,043","71,651","85,255","80,916","84,072"
Wivelsfield,England,West Sussex,GTR,No,,,50.96429519,-0.120790019,,"393,590","338,988","133,396","460,556","443,770","444,326","419,454","474,852","478,828","499,932","496,128","493,350","484,170","444,034","460,110","462,840","451,255","426,909","421,077",n/a,"412,833","406,988","401,601","445,991","457,572","466,782"
Wivenhoe,England,Essex,Greater Anglia,No,,,51.85652727,0.956137566,,"278,916","216,778","70,786","403,306","401,240","389,822","393,050","383,030","378,700","367,722","351,316","354,152","330,030","309,076","328,872","335,294","330,794","320,984","318,540",n/a,"293,581","279,524","264,873","263,923","248,376","236,493"
Woburn Sands,England,Buckinghamshire,West Midlands Railway,No,,,52.01815093,-0.654084042,,"24,618","19,718","7,534","46,704","51,606","46,606","38,942","44,674","42,408","42,828","40,466","47,428","45,602","38,958","44,670","46,377","39,119","40,544","42,382",n/a,"45,743","47,998","46,634","52,047","54,818","65,020"
